id,source,collection_method,user_text,normalized_text,intent_expected,constraints,difficulty,category,expected_behavior,expected_not_to_do,actual_behavior,status,notes,conversation_id,turn_id,source_url
QS-0055,synthetic,web_pattern_paraphrase,Món nào làm dưới 20 phút cho bữa tối,mon nao lam duoi 20 phut cho bua toi,meal_plan,meal=dinner;time<=20,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,https://voz.vn/t/suot-ngay-an-com-bui-sinh-vien-o-ky-tuc-xa-them-khat-com-nha.655269/
QS-0056,synthetic,web_pattern_paraphrase,"Bữa tối nhanh dưới 10 phút, rẻ rẻ thôi","bua toi nhanh duoi 10 phut, re re thoi",meal_plan,meal=dinner;budget<=30000;time<=10,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,https://voz.vn/t/do-an-ben-fitfood-co-phu-hop-cho-dan-van-phong-khong-cac-thim.771680/
QS-0057,synthetic,web_pattern_paraphrase,Có món nào rẻ dưới 30k mà no không,co mon nao re duoi 30k ma no khong,meal_plan,meal=breakfast;budget<=30000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,https://voz.vn/t/suot-ngay-an-com-bui-sinh-vien-o-ky-tuc-xa-them-khat-com-nha.655269/
QS-0058,synthetic,web_pattern_paraphrase,Bữa tối nào tầm 30k đổ lại vậy,bua toi nao tam 30k do lai vay,meal_plan,meal=dinner;budget<=30000;time<=30,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,https://voz.vn/t/suot-ngay-an-com-bui-sinh-vien-o-ky-tuc-xa-them-khat-com-nha.655269/
QS-0059,synthetic,web_pattern_paraphrase,Có món nào rẻ dưới 80k mà no không,co mon nao re duoi 80k ma no khong,meal_plan,meal=breakfast;budget<=80000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,https://store.longphuong.vn/hom-nay-an-gi/
QS-0060,synthetic,web_pattern_paraphrase,Bữa tối nào tầm 50k đổ lại vậy,bua toi nao tam 50k do lai vay,meal_plan,meal=dinner;budget<=50000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,https://voz.vn/t/suot-ngay-an-com-bui-sinh-vien-o-ky-tuc-xa-them-khat-com-nha.655269/
QS-0061,synthetic,generated_from_playbook,"Bữa tối nhanh dưới 30 phút, rẻ rẻ thôi","bua toi nhanh duoi 30 phut, re re thoi",meal_plan,meal=dinner;budget<=60000;time<=30,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0062,synthetic,generated_from_playbook,Món nào làm dưới 30 phút cho bữa trưa,mon nao lam duoi 30 phut cho bua trua,meal_plan,meal=lunch;time<=30,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0063,synthetic,generated_from_playbook,"Bữa sáng nhanh dưới 15 phút, rẻ rẻ thôi","bua sang nhanh duoi 15 phut, re re thoi",meal_plan,meal=breakfast;budget<=80000;time<=15,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0064,synthetic,generated_from_playbook,Ăn gì sáng nay budget 80k,an gi sang nay budget 80k,meal_plan,meal=breakfast;budget<=80000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0065,synthetic,generated_from_playbook,Bữa tối nào tầm 20k đổ lại vậy,bua toi nao tam 20k do lai vay,meal_plan,meal=dinner;budget<=20000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0066,synthetic,generated_from_playbook,Ăn gì trưa nay budget 80k,an gi trua nay budget 80k,meal_plan,meal=lunch;budget<=80000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0067,synthetic,generated_from_playbook,Có món nào rẻ dưới 50k mà no không,co mon nao re duoi 50k ma no khong,meal_plan,meal=lunch;budget<=50000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0068,synthetic,generated_from_playbook,Gợi ý bữa trưa dưới 50k,goi y bua trua duoi 50k,meal_plan,meal=lunch;budget<=50000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0069,synthetic,generated_from_playbook,Ăn gì trưa nay budget 20k,an gi trua nay budget 20k,meal_plan,meal=lunch;budget<=20000;time<=20,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0070,synthetic,generated_from_playbook,Sinh viên ít tiền ăn gì dưới 50k,sinh vien it tien an gi duoi 50k,meal_plan,meal=breakfast;budget<=50000;budget=student,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0071,synthetic,generated_from_playbook,Ăn gì tiết kiệm mà làm nhanh dưới 20p,an gi tiet kiem ma lam nhanh duoi 20p,meal_plan,meal=breakfast;time<=20,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0072,synthetic,generated_from_playbook,Ăn gì trưa nay budget 60k,an gi trua nay budget 60k,meal_plan,meal=lunch;budget<=60000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0073,synthetic,generated_from_playbook,Ăn gì tiết kiệm mà làm nhanh dưới 15p,an gi tiet kiem ma lam nhanh duoi 15p,meal_plan,meal=lunch;time<=15,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0074,synthetic,generated_from_playbook,Bữa tối nào tầm 60k đổ lại vậy,bua toi nao tam 60k do lai vay,meal_plan,meal=dinner;budget<=60000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0075,synthetic,generated_from_playbook,Sinh viên ít tiền ăn gì dưới 40k,sinh vien it tien an gi duoi 40k,meal_plan,meal=breakfast;budget<=40000;budget=student,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0076,synthetic,generated_from_playbook,Ăn gì tiết kiệm mà làm nhanh dưới 20p nhỉ,an gi tiet kiem ma lam nhanh duoi 20p nhi,meal_plan,meal=dinner;time<=20,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0077,synthetic,generated_from_playbook,"Bữa trưa nhanh dưới 20 phút, rẻ rẻ thôi","bua trua nhanh duoi 20 phut, re re thoi",meal_plan,meal=lunch;budget<=40000;time<=20,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0078,synthetic,generated_from_playbook,Có món nào rẻ dưới 30k mà no không nhỉ,co mon nao re duoi 30k ma no khong nhi,meal_plan,meal=lunch;budget<=30000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0079,synthetic,generated_from_playbook,Ăn gì tối nay budget 60k,an gi toi nay budget 60k,meal_plan,meal=dinner;budget<=60000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0080,synthetic,generated_from_playbook,Có món nào rẻ dưới 50k mà no không nhỉ,co mon nao re duoi 50k ma no khong nhi,meal_plan,meal=lunch;budget<=50000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0081,synthetic,generated_from_playbook,"Bữa sáng nhanh dưới 10 phút, rẻ rẻ thôi","bua sang nhanh duoi 10 phut, re re thoi",meal_plan,meal=breakfast;budget<=80000;time<=10,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0082,synthetic,generated_from_playbook,"Bữa trưa nhanh dưới 20 phút, rẻ rẻ thôi nhỉ","bua trua nhanh duoi 20 phut, re re thoi nhi",meal_plan,meal=lunch;budget<=40000;time<=20,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0083,synthetic,generated_from_playbook,Sinh viên ít tiền ăn gì dưới 40k nhỉ,sinh vien it tien an gi duoi 40k nhi,meal_plan,meal=dinner;budget<=40000;budget=student,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0084,synthetic,generated_from_playbook,Có món nào rẻ dưới 50k mà no không nhỉ bản 1,co mon nao re duoi 50k ma no khong nhi ban 1,meal_plan,meal=dinner;budget<=50000,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0085,synthetic,generated_from_playbook,Món nào làm dưới 30 phút cho bữa tối nhỉ,mon nao lam duoi 30 phut cho bua toi nhi,meal_plan,meal=dinner;time<=30,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
QS-0086,synthetic,generated_from_playbook,Món nào làm dưới 15 phút cho bữa trưa,mon nao lam duoi 15 phut cho bua trua,meal_plan,meal=lunch;time<=15,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,,,,
QS-0087,synthetic,generated_from_playbook,Món nào làm dưới 20 phút cho bữa tối nhỉ,mon nao lam duoi 20 phut cho bua toi nhi,meal_plan,meal=dinner;time<=20,medium,budget_time,Gợi ý món/bữa ăn phù hợp constraint; hỏi thêm chỉ khi thiếu dữ liệu quan trọng; ưu tiên món có trong DB nếu flow yêu cầu grounding.,Không trả lời ngoài domain; không bỏ qua constraint ngân sách/thời gian/mục tiêu/sở thích; không bịa món nếu cần DB.,,,Biến thể chống trùng câu.,,,
